ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system
TK-254514,2026-06-25 10:09,2026-06-25 10:25,2026-06-25 11:08,resolved,chat,C107191,VR896324,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3012,0,3,,,N,"Dear Sir/Madam,
Order VR896324 (pulse 2 buds). Left bud won't charge even after keeping it in the case overnight.
I cleaned the contacts with a cloth.
Not what I expected from Vireo.
Waiting for your reply.",re: left earbud not taking charge | asked for photo of the bud contacts -> replacement raised for the bud -SS,helpdesk
TK-254515,2026-06-25 10:14,2026-06-25 10:14,2026-06-25 10:28,resolved,chat,C107129,VR906366,VA-EB-PL1,Product Enquiry,Normal,Chat Frontline,A3008,0,,,,N,"hi there, this is regarding pullse 1.  does pulse 1 work w/ iphone. not what i expected from vireo. i want my money back.",Cx reported product enquiry. Shared spec sheet. Query answered. ~Ramesh,helpdesk
TK-254516,2026-06-25 10:31,2026-06-25 17:16,2026-06-25 17:36,resolved,email,C101546,,VA-EB-PL2,Other,Normal,Email Frontline,A3018,0,,,,N,"package not delivered even after 7 days
please call me on my registered number","cx says ord not delivered. raised ticket w/ courier partner. rto confirmed, reshipped. case closed w/ cx consent.",helpdesk
TK-254517,2026-06-25 12:37,2026-06-25 12:39,2026-06-30 12:54,closed,chat,C103596,VR886390,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3031,0,,,,Y,i have been a loyal customer and this is how you treat me.  got pulse2 from vireo.in in june. got a different colour than ordered. i already rechecked my order. this is the last time i buy from you.,"rplc raised, RMA shared with cx. Issue: incorrect product shipped. Raised with warehouse. (SOP 2.7) [closed]",helpdesk
TK-254519,2026-06-25 13:24,2026-06-25 13:26,2026-06-25 13:39,resolved,chat,C100111,,VA-EB-PL2,Other,Normal,Chat Frontline,A3008,0,,,,N,"Dear Sir/Madam, Bought pulse 2 buds around 28 Mar from Flipkart. App crashes when I open device settings. I updated phone. Can someone fix this?","Ticket raised for app crashing. Known issue on iOS 18 - bug logged. Bug logged, workaround shared.",helpdesk
TK-254520,2026-06-25 13:28,2026-06-25 16:25,2026-06-25 17:02,resolved,email,C104366,VR883092,VA-EB-PL1,Charging & Battery,Normal,Email Frontline,A3018,0,3,,,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of pulse 1 (VR883092) placed on 13-05-2026. Firmware update stuck for 2 hours. I have restarted the app. I request you to look into this matter at the earliest.

Regards,
Anjali Mehta",customer reached out - firmware update failed. asked cx to keep in case 30 min. rplc raisde (bricked). case closed with cx consent.,helpdesk
TK-254521,2026-06-25 14:27,2026-06-25 14:39,2026-06-27 15:07,resolved,chat,C109121,VR884212,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3030,0,3,,,N,"hello vireo, got pulse 2 buds from vireo.in recently. i haven't received my order. waiting for your reply. rdgs",Customer reached out - delivery delayed. Confirmed address with cx. rfnd initiated as lost in transit. Closing. (SOP 4.2) ~Imran,helpdesk
TK-254522,2026-06-25 15:07,2026-06-25 15:34,2026-06-25 15:58,resolved,chat,C101812,VR887727,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3011,0,,,,Y,VERY POOR QUALITY.  Got Pulse 2 from Amazon a month ago. left side has no audio at all. I already checked balance settings. This is the last time I buy from you.,"1. no audio one side
2. chk balance settings with cx
3. replacement approved, reverse pickup arranged -SM",helpdesk
TK-254523,2026-06-25 16:13,2026-06-25 16:51,2026-06-27 17:11,resolved,voice,C104749,,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3036,0,,,,Y,"[IVR transcript] the app said pickup today, that was on 20 Jun. i want my money back","pickup not done | checked pickup awb -> replacement approved, reverse pickup arranged",helpdesk
TK-254524,2026-06-25 16:33,2026-06-25 21:43,2026-06-25 22:00,resolved,email,C108993,,VA-EB-AIR,Connectivity,Normal,Email Frontline,A3018,0,,,,N,Not what I expected frm Vireo. I bought AirLite on 19 Dec. audio keeps disconnecting every few minutes. I already kept phone in hand. Fix this or I am posting on twitter.,"1. connection dropping
2. checked interference sources
3. rplc raised",helpdesk
TK-254526,2026-06-25 16:51,2026-06-25 18:41,2026-06-25 19:07,resolved,social,C106651,VR908755,VA-SP-ORB,Other,Normal,Chat Frontline,A3013,0,4,,,N,"Hi there, I bought the Orbit smart speaker on 26 Nov.  Random dsconnects during calls. Can someone fix this?",Customer states connection dropping. adv to test in different location. rplc raised.,helpdesk
TK-254527,2026-06-25 17:45,2026-06-25 21:20,2026-06-30 21:38,resolved,email,C105247,VR891550,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3030,0,3,2974,LOST-TRANSIT,N,"product: pulse 2 buds
order: vr891550
purchased: 21/06
issue: package not delivered even after 6 days
tried: checked with neighbours
expected: refund",Cust contacted re shipment not received. Raised ticket w/ courier partner. Full rfnd processed (2974). Follow-up not required. (SOP 3.1) ~Imran,helpdesk
TK-254528,2026-06-25 17:58,2026-06-25 18:09,2026-06-25 18:35,closed,chat,C102812,,VA-EB-PL2,Billing & Payments,High,Billing,A3035,0,4,,,N,"I am losing patience.  Ordered my Pulse 2 in June. my bakn says Rs 2499 went to you but your site says I hve no orders. I already tried logginng out & in. I want a replacement or refund, nothing else.",Reported: aount deducted without order. Asked for UTR. Refund processed to source. Cx satisfied on chat. (SOP 5.4),helpdesk
TK-254529,2026-06-25 17:59,2026-06-25 18:05,2026-06-25 18:24,resolved,chat,C100660,VR907431,VA-EB-PL1,Other,Normal,Chat Frontline,A3011,0,,,,N,"hey,
this is regarding pulse earbuds. the vireo app keeps crashing.
i reinstalled the app. nothing changed.
kindly look into it.","cx: app crashing | known issue on android 14 - bug logged -> bug logged, workaround shared -SM",helpdesk
TK-254530,2026-06-25 18:00,2026-06-25 18:05,2026-06-25 18:23,resolved,chat,C103713,VR905391,VA-HP-ST3,App & Firmware,Normal,Chat Frontline,A3011,0,,,,N,"product: the strata 3
order: vr905391
purchased: 22/05
issue: after the update prompt it went dark and never came back
tried: kept phone nearby
expected: fix",see prev -SM,helpdesk
TK-254532,2026-06-25 18:16,2026-06-26 00:27,2026-06-29 00:47,resolved,email,C109420,VR893830,VA-EB-PL1,Returns & Refunds,Normal,Returns Desk,A3037,0,5,2374,RETURN-QC-OK,N,"Dear Sir/Madam,

I am writing with referecne to my order of my Pulse (VR893830) placed on 02-06-2026.  Still waiting for my refund. I have emailed twice. I request you to look into this matter at the earliest.

Regards,
Ritika Bhatia",refund pending | chk reverse pickup qc status -> refund reprocessed,helpdesk
TK-254533,2026-06-25 18:40,2026-06-25 19:11,2026-06-25 19:26,resolved,voice,C103115,,VA-HP-ST3,Charging & Battery,Low,Voice Frontline,A3026,0,5,6299,WTY-BUYBACK,N,"TEAM,
GOES FROM FULL TO EMPTY DURING ONE COMMUTE
MY STRATA 3 HEADPHONES","1. Battery draining fast
2. Advised disabling ANC/AOD to test
3. Refunded Rs 6299 -NP",helpdesk
TK-254535,2026-06-25 18:55,2026-06-25 22:06,2026-06-30 22:31,resolved,email,C106485,,VA-SW-NX2,Other,Normal,Email Frontline,A3017,0,,,,N,"Product: my Nexa 2 watch
Order: VR895675
Purchased: 01-03-2026
Issue: the little metal pin fell out and now it won't stay on my wrist
Tried: bought a third-party strap
Expected: resolution",cx states strap broken. Asked for photo. Replacement strap dispatched.,helpdesk
TK-254536,2026-06-25 19:48,2026-06-25 20:02,,open,chat,C105192,VR894979,VA-EB-PL1,Billing & Payments,Normal,Billing,A3035,0,4,,,N,honestly regretting this purchase. bought pulse earbuds around 20-06-2026 from amazon. coupon code not working. i already tried on app and website. fix this or i am posting on twitter.,Customer reached out - discount not applied. Checked coupon validity. Partial refund of discount amout issued. Closing.,helpdesk
TK-254537,2026-06-25 20:18,2026-06-25 20:49,2026-06-25 20:57,resolved,chat,C102724,VR885919,VA-SP-ORB,Billing & Payments,High,Billing,A3027,1,,,,N,"This is very disappointing. I bought the Orbit smart speaker on 11 Jun. Rs debited on 11/06, sitll empty handed. I alraedy checked the tracking page daily. This is the last time I buy from you",Ticket raised for delivery delayed. chk AWB w/ crr. xfer to Logistics. rfnd initiated as lost in transit.,helpdesk
TK-254539,2026-06-25 20:27,2026-06-26 03:55,2026-06-26 04:21,resolved,social,C101368,VR896008,VA-EB-PL2,Billing & Payments,High,Billing,A3030,1,,350,DUP-PAYMENT,N,"hii
my bank shows the same amount twice on the same day
my pulse 2 VR896008
help",Cx reported double charge. conf UTRs. Transferred to Logistics. rfnd processed. Cx satisfied on chat.,helpdesk
TK-254540,2026-06-25 21:54,2026-06-25 21:56,2026-06-30 22:16,resolved,chat,C103831,VR882055,VA-AC-CASE,Delivery & Shipping,Normal,Logistics,A3030,0,,,,N,"Hi team, replacement case purchasd around Diwali, order VR882055. Order status stuck on shpped since 24 Jun. I chhecked with neighbours. Nothing changed. I want my money back. Regards,",Reported: ord not delivered. conf address with cx. Refund initiated as lost in transit. Will monitor. (SOP 5.4) ~Imran,helpdesk
TK-254541,2026-06-25 22:48,2026-06-25 23:05,2026-06-26 23:40,resolved,chat,C100440,VR884591,VA-EB-PL1,Billing & Payments,High,Billing,A3027,2,3,,,N,"Product: pulse 1
Order: VR884591
Purchased: 14-06-2026
Issue: paid but package not delivered even after 14 days
Tried: called the courier
Expected: fix","cx reached out - shipment not received. Raised ticket w/ crr partner. xfer to Logistics. RTO conf, reshipped.",helpdesk
TK-254542,2026-06-26 00:09,2026-06-26 05:12,2026-06-26 05:44,resolved,social,C107743,,VA-HP-ST2,Charging & Battery,Normal,Chat Frontline,A3001,0,4,,,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of my Strata 2 headphones placed on 30-04-2026.  Goes from full to empty during one commute. I have turned off always-on display. I request you to look into this matter at the earliest.

Regards,
Krishna Sethi",issue: poor battery backup | advised disabling anc/aod to test -> replacement raised after test ~Abhishek,helpdesk
TK-254544,2026-06-26 07:45,2026-06-26 14:06,2026-06-28 14:27,resolved,email,C107306,,VA-SP-MINI,Returns & Refunds,Normal,Returns Desk,A3036,0,4,500,RETURN-QC-OK,N,refund was promised 18 days ago and nothing,refund not credited | checked reverse pickup qc status -> refunded rs 500 ~Pranav,helpdesk
TK-254545,2026-06-26 07:59,2026-06-26 08:05,2026-06-26 08:22,resolved,chat,C108737,,VA-EB-PL2,Billing & Payments,High,Billing,A3034,0,,,,N,"sir ji
promo code shows invalid
pulse 2 buds",partial refund of discount amount issued. issue: discount not applied. chk cart eligibility. ~Megha,helpdesk
TK-254546,2026-06-26 08:55,2026-06-26 10:07,,open,email,C104470,VR895499,VA-NB-ARC,Billing & Payments,High,Billing,A3034,0,,,,N,"to the vireo customer care team,

i am writing with reference to my order of the neckband (vr895499) placed on june 18.  please share invoice with gst number. i have tried different browser. i request you to look into this matter at the earliest.

regards,
rohan joshi
noida",gst invoice regenerated and shared. issue: invoice not downloading. updated gstin on order. ~Megha,helpdesk
TK-254547,2026-06-26 10:35,2026-06-26 19:40,2026-06-29 22:07,resolved,email,C107368,,VA-SW-FIT,Warranty & Repair,Normal,Escalations & Warranty,A3042,0,3,,,N,"watch not responding to touch
can someone fix this?",customer reached out - unresponsive display. checked fw version. escalated to warranty.,helpdesk
TK-254548,2026-06-26 10:56,2026-06-26 10:59,2026-07-04 15:15,resolved,chat,C108585,VR890774,VA-HP-ST2,Warranty & Repair,High,Escalations & Warranty,A3040,0,,,,Y,"hey
service centre took it, now silence
??","1. Wraranty claim status
2. Checked RMA status
3. Replacement unit dispatched ~Geeta",helpdesk
TK-254549,2026-06-26 12:09,2026-06-26 12:48,2026-06-26 13:12,resolved,voice,C108327,VR890996,VA-SP-MINI,Billing & Payments,High,Billing,A3027,1,4,,,N,"[IVR transcript] Namaste, Got the mini speaker from Amazon 2 weeks ago. Invoice not downloading. Please call me on my registered number. Please revert Bhavna",Ticket raised for invoice not downloading. Regenerated invoice. xfer to Logistics. GST invoice regenerated & shared. (SOP 4.2),helpdesk
TK-254550,2026-06-26 12:25,2026-06-26 13:35,2026-06-29 14:07,resolved,email,C108269,VR882292,VA-SW-FIT,Billing & Payments,Low,Billing,A3030,1,,,,N,"hii
paid via upi on 13 jun. 8 days. nothing.
my nexa fit band",cx reached out - delivery delayed. Checked AWB w/ crr. Transferred to Logistics. Re-shipped from warehouse. Closing. (SOP 4.2) ~Imran,helpdesk
TK-254551,2026-06-26 13:05,2026-06-26 18:22,2026-06-26 18:46,resolved,email,C109023,VR881272,VA-HP-ST3,Charging & Battery,Low,Email Frontline,A3018,0,,700,DOA-REPL,N,"Dear team, I bought Strata 3 on 05/07. Battery drains very fast, barely lasts 2 hours. I turned off always-on display. Not what I expected from Vireo. Please resolve asap.","reported: battery draining fast. chk fw 2.7.2. fw update pushed, adv to monitor. will monitor.",helpdesk
TK-254552,2026-06-26 14:40,2026-06-26 16:36,2026-06-26 17:21,resolved,email,C107537,VR887861,VA-EB-PL2,App & Firmware,Normal,Email Frontline,A3018,0,,,,N,firmware update is stuck at 99%,as discussed,helpdesk
TK-254554,2026-06-26 15:29,2026-06-26 15:41,,open,chat,C108133,VR892184,VA-NB-ARC,Audio Quality,Normal,Chat Frontline,A3010,0,1,,,N,"Hi Vireo support,
Got the neckband from vireo.in 2 weeks ago. Sounds like a badly tuned radio now.
I changed EQ. Nothing changed.
Waiting for your reply.","Cx says crackling/distortion. Checked w/ different source. adv EQ reset, rslvd.",helpdesk
TK-254555,2026-06-26 15:45,2026-06-26 18:16,2026-06-26 18:31,resolved,email,C102411,VR888115,VA-SP-ORB,Delivery & Shipping,Normal,Logistics,A3029,0,4,,,N,"dear sir/madam,

i am writing with reference to my order of orbit speaker (vr888115) placed on 19-06-2026. oredr not delivered, tracking not updating. i have called the courier. i request you to provdie a resolution within 3 working days.

regards,
pranav tiwari","re: delivery delayed | confirmed address with cx -> courier confirmed delivery for 30 jun, cx informed",helpdesk
TK-254556,2026-06-26 16:10,2026-06-26 16:28,2026-06-27 16:53,resolved,voice,C102873,VR882061,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3036,0,4,3499,RETURN-QC-OK,N,[IVR transcript] pickup scheduled but no one showed up - vr882061,cx: pickup not done | re-raised pickup with courier -> pickup rescheduled for 29 jun ~Pranav,helpdesk
TK-254557,2026-06-26 18:13,2026-06-26 18:20,2026-06-26 18:55,resolved,chat,C101819,VR890893,VA-HP-ST3,App & Firmware,Normal,Chat Frontline,A3013,0,,,,N,"hello
pairing is not working
the strata 3
help","Re-pair successful, rslvd on chat. Issue: pairing failure. chk phone OS version. //SNE",helpdesk
TK-254558,2026-06-26 18:56,2026-06-26 19:18,2026-06-28 19:45,resolved,social,C103638,VR899019,VA-EB-PL2,Delivery & Shipping,High,Logistics,A3029,0,,,,N,my order has not ben delivered yet,Re-shipped from warehouse. Issue: shipment not received. Confirmed address with cx.,helpdesk
TK-254559,2026-06-26 19:10,2026-06-26 20:11,2026-06-26 20:45,closed,email,C107035,,VA-SW-NX2,Delivery & Shipping,Low,Logistics,A3029,0,,,,Y,"Hello, Bought Nexa 2 around 23-06-2026 from vireo.in. Received the wrong item. I checked the invoice. Nothing changed. Please help.",re: incorrect product shipped | raised with warehouse -> new unit shipped under doa,helpdesk
TK-254560,2026-06-26 19:30,2026-06-26 22:41,2026-06-26 23:12,resolved,email,C105577,,VA-SW-NX1,App & Firmware,High,Email Frontline,A3017,0,4,,,N,"Product: the nexa smartwatch
Order: VR894888
Purchased: 18-01-2025
Issue: I have to charge it twice a day now, it used to lst days
Tried: fully charged & discharged twice
Expected: fix",cx ok,helpdesk
TK-254562,2026-06-26 19:34,2026-06-26 20:06,2026-06-26 20:54,resolved,email,C107434,,VA-EB-PL2,Audio Quality,Normal,Email Frontline,A3018,0,4,,,N,"namaste, i bought pulse 2 buds on 08 jun. one of them is just decoration at this point. i reset the buds. can someone fix this?",cust contacted re single side audio only. walked through reset. reset resolved. follow-up not required.,helpdesk
TK-254563,2026-06-26 19:58,2026-06-26 20:17,2026-06-26 20:45,closed,voice,C108661,,VA-NB-ARC,Connectivity,Normal,Voice Frontline,A3024,0,,,,N,[IVR transcript] audio keeps disconnecting every few minutes,advised -SS,helpdesk
TK-254565,2026-06-26 20:00,2026-06-26 20:13,2026-06-26 20:45,resolved,chat,C103544,VR891190,VA-SW-NX1,Charging & Battery,Normal,Chat Frontline,A3010,0,,4999,DOA-REPL,N,"PRODUCT: MY NXEA
PURCHASED: 16 MAY
ISSUE: I HAVE TO CHARGE IT TWICE A DAY NOW, IT USED TO LAST DAYS
TRIED: TURNED OFF ALWAYS-ON DISPLAY
EXPECTED: RESOLUTION","Ticket raised for poor battery backup. chk usage pattern w/ cx. Advised settings change, cx satisfied.",helpdesk
